datetime,temp, undefined
2018100408,10.3,  94.0
2018100409,10.8,  90.0
2018100410,11.6,  89.0
2018100411,13.3,  83.0
2018100412,14.3,  80.0
2018100413,14.2,  81.0
2018100414,14.9,  79.0
2018100415,14.1,  87.0
2018100416,14.3,  85.0
2018100417,14.1,  87.0
2018100418,14.0,  87.0
2018100419,13.9,  86.0
2018100420,14.1,  84.0
2018100421,13.5,  92.0
2018100422,13.5,  89.0
2018100423,13.2,  88.0
2018100500,13.6,  85.0
2018100501,13.5,  86.0
2018100502,13.8,  83.0
2018100503,13.6,  84.0
2018100504,13.4,  85.0
2018100505,13.0,  85.0
2018100506,12.4,  87.0
2018100507,12.5,  85.0
2018100508,13.7,  78.0
2018100509,15.2,  72.0
2018100510,16.9,  68.0
2018100511,18.3,  58.0
2018100512,19.3,  54.0
2018100513,20.4,  49.0
2018100514,20.8,  47.0
2018100515,20.3,  48.0
2018100516,19.7,  50.0
2018100517,17.8,  58.0
2018100518,16.7,  62.0
2018100519,16.1,  64.0
2018100520,15.3,  66.0
2018100521,14.7,  68.0
2018100522,14.4,  69.0
2018100523,13.7,  72.0
2018100600,13.3,  72.0
2018100601,12.6,  74.0
2018100602,12.1,  76.0
2018100603,11.5,  77.0
2018100604,11.1,  79.0
2018100605,10.4,  81.0
2018100606,9.9,  84.0
2018100607,10.6,  80.0
2018100608,12.9,  70.0
2018100609,15.0,  64.0
2018100610,16.4,  61.0
2018100611,17.3,  58.0
2018100612,15.6,  76.0
2018100613,14.4,  79.0
2018100614,14.5,  80.0
2018100615,14.3,  82.0
2018100616,13.6,  87.0
2018100617,13.8,  80.0
2018100618,13.2,  84.0
2018100619,13.0,  84.0
2018100620,12.4,  88.0
2018100621,12.3,  88.0
2018100622,12.0,  90.0
2018100623,11.8,  88.0
2018100700,12.3,  88.0
2018100701,11.9,  89.0
2018100702,13.0,  93.0
2018100703,11.2,  94.0
2018100704,10.4,  88.0
2018100705,10.4,  85.0
2018100706,10.3,  81.0
2018100707,10.2,  78.0
2018100708,10.5,  75.0
2018100709,10.7,  78.0
2018100710,11.5,  75.0
2018100711,11.8,  68.0
2018100712,12.2,  67.0
2018100713,12.3,  64.0
2018100714,12.5,  65.0
2018100715,12.2,  65.0
2018100716,12.3,  63.0
2018100717,11.4,  70.0
2018100718,10.7,  77.0
2018100719,9.6,  79.0
2018100720,8.9,  82.0
2018100721,8.4,  87.0
2018100722,7.8,  89.0
2018100723,7.5,  91.0
2018100800,7.0,  88.0
2018100801,7.0,  85.0
2018100802,6.6,  87.0
2018100803,6.4,  86.0
2018100804,6.4,  85.0
2018100805,6.2,  85.0
2018100806,6.3,  84.0
2018100807,7.1,  80.0
2018100808,8.6,  74.0
2018100809,10.2,  67.0
2018100810,11.7,  65.0
2018100811,12.4,  64.0
2018100812,14.0,  56.0
2018100813,14.4,  53.0
2018100814,14.6,  53.0
2018100815,14.0,  57.0
2018100816,13.5,  57.0
2018100817,12.8,  62.0
2018100818,12.3,  65.0
2018100819,12.2,  65.0
2018100820,11.2,  70.0
2018100821,10.7,  73.0
2018100822,10.4,  74.0
2018100823,10.1,  76.0
2018100900,9.9,  77.0
2018100901,9.5,  79.0
2018100902,9.0,  81.0
2018100903,9.3,  80.0
2018100904,8.8,  82.0
2018100905,8.4,  83.0
2018100906,8.9,  82.0
2018100907,9.1,  81.0
2018100908,9.9,  78.0
2018100909,11.9,  71.0
2018100910,13.6,  69.0
2018100911,15.1,  66.0
2018100912,15.7,  61.0
2018100913,17.2,  53.0
2018100914,17.4,  50.0
2018100915,17.3,  46.0
2018100916,16.5,  54.0
2018100917,15.4,  60.0
2018100918,14.4,  64.0
2018100919,14.0,  61.0
2018100920,13.9,  60.0
2018100921,13.4,  60.0
2018100922,12.9,  64.0
2018100923,12.1,  68.0
2018101000,11.8,  72.0
2018101001,11.6,  75.0
2018101002,11.6,  77.0
2018101003,10.3,  84.0
2018101004,10.3,  84.0
2018101005,9.9,  88.0
2018101006,9.8,  89.0
2018101007,10.6,  88.0
2018101008,12.0,  83.0
2018101009,14.5,  76.0
2018101010,17.4,  70.0
2018101011,19.8,  60.0
2018101012,21.1,  57.0
2018101013,21.3,  57.0
2018101014,21.1,  55.0
2018101015,20.6,  60.0
2018101016,19.6,  65.0
2018101017,18.3,  72.0
2018101018,17.1,  78.0
2018101019,16.2,  78.0
2018101020,15.8,  75.0
2018101021,15.8,  73.0
2018101022,15.2,  77.0
2018101023,14.9,  78.0
2018101100,14.9,  77.0
2018101101,14.7,  78.0
2018101102,14.2,  80.0
2018101103,13.6,  82.0
2018101104,13.2,  83.0
2018101105,13.2,  82.0
2018101106,12.4,  85.0
2018101107,13.1,  81.0
2018101108,14.6,  74.0
2018101109,16.4,  67.0
2018101110,18.3,  60.0
2018101111,20.2,  52.0
2018101112,21.7,  42.0
2018101113,22.0,  42.0
2018101114,21.9,  44.0
2018101115,22.0,  45.0
2018101116,21.6,  45.0
2018101117,20.0,  51.0
2018101118,19.0,  55.0
2018101119,18.1,  59.0
2018101120,17.8,  60.0
2018101121,17.4,  61.0
2018101122,16.7,  64.0
2018101123,15.3,  71.0
2018101200,15.3,  72.0
2018101201,14.6,  73.0
2018101202,14.3,  73.0
2018101203,13.8,  74.0
2018101204,13.6,  74.0
2018101205,13.6,  74.0
2018101206,13.5,  75.0
2018101207,14.0,  73.0
2018101208,15.3,  67.0
2018101209,17.9,  58.0
2018101210,19.9,  53.0
2018101211,21.1,  50.0
2018101212,22.2,  49.0
2018101213,22.3,  52.0
2018101214,23.4,  48.0
2018101215,23.5,  48.0
2018101216,22.8,  51.0
2018101217,20.4,  61.0
2018101218,18.4,  70.0
2018101219,19.0,  65.0
2018101220,18.7,  64.0
2018101221,17.9,  66.0
2018101222,16.9,  69.0
2018101223,16.8,  68.0
2018101300,16.2,  69.0
2018101301,16.1,  69.0
2018101302,15.6,  72.0
2018101303,15.5,  73.0
2018101304,15.5,  73.0
2018101305,15.1,  75.0
2018101306,14.9,  76.0
2018101307,15.0,  74.0
2018101308,16.9,  66.0
2018101309,19.0,  61.0
2018101310,21.9,  54.0
2018101311,23.6,  49.0
2018101312,25.0,  45.0
2018101313,25.3,  45.0
2018101314,26.0,  42.0
2018101315,25.2,  42.0
2018101316,24.3,  42.0
2018101317,22.3,  50.0
2018101318,21.1,  53.0
2018101319,20.4,  55.0
2018101320,19.4,  57.0
2018101321,18.6,  59.0
2018101322,17.6,  63.0
2018101323,16.9,  64.0
2018101400,16.1,  67.0
2018101401,15.5,  67.0
2018101402,15.3,  66.0
2018101403,14.7,  68.0
2018101404,13.8,  73.0
2018101405,13.2,  76.0
2018101406,13.1,  73.0
2018101407,13.5,  71.0
2018101408,14.7,  67.0
2018101409,16.4,  62.0
2018101410,17.9,  56.0
2018101411,19.3,  52.0
2018101412,20.6,  49.0
2018101413,21.5,  46.0
2018101414,21.5,  46.0
2018101415,21.1,  48.0
2018101416,20.5,  49.0
2018101417,19.6,  51.0
2018101418,18.5,  54.0
2018101419,18.2,  55.0
2018101420,17.7,  55.0
2018101421,17.4,  55.0
2018101422,16.6,  58.0
2018101423,15.2,  64.0
2018101500,15.2,  62.0
2018101501,15.3,  61.0
2018101502,14.7,  63.0
2018101503,14.3,  63.0
2018101504,13.6,  65.0
2018101505,13.3,  65.0
2018101506,13.3,  63.0
2018101507,13.3,  62.0
2018101508,14.7,  57.0
2018101509,16.1,  53.0
2018101510,18.0,  50.0
2018101511,19.9,  47.0
2018101512,21.5,  44.0
2018101513,22.5,  40.0
2018101514,22.9,  39.0
2018101515,22.6,  41.0
2018101516,22.2,  43.0
2018101517,19.3,  56.0
2018101518,18.7,  52.0
2018101519,17.7,  55.0
2018101520,17.0,  57.0
2018101521,16.3,  58.0
2018101522,15.8,  58.0
2018101523,15.4,  58.0
2018101600,14.9,  60.0
2018101601,13.8,  64.0
2018101602,13.4,  66.0
2018101603,13.3,  64.0
2018101604,13.2,  64.0
2018101605,13.2,  65.0
2018101606,11.8,  73.0
2018101607,12.3,  71.0
2018101608,14.0,  64.0
2018101609,16.9,  58.0
2018101610,18.9,  53.0
2018101611,19.8,  54.0
2018101612,18.9,  58.0
2018101613,18.7,  61.0
2018101614,19.0,  63.0
2018101615,17.7,  68.0
2018101616,16.3,  74.0
2018101617,16.0,  77.0
2018101618,16.1,  78.0
2018101619,15.9,  81.0
2018101620,15.1,  85.0
2018101621,14.9,  85.0
2018101622,13.4,  88.0
2018101623,14.0,  88.0
2018101700,13.2,  92.0
2018101701,13.2,  93.0
2018101702,12.3,  94.0
2018101703,12.1,  95.0
2018101704,11.3,  94.0
2018101705,11.2,  93.0
2018101706,10.6,  94.0
2018101707,11.3,  96.0
2018101708,12.0,  93.0
2018101709,14.1,  83.0
2018101710,16.8,  75.0
2018101711,19.2,  68.0
2018101712,19.6,  66.0
2018101713,19.0,  69.0
2018101714,17.0,  80.0
2018101715,15.8,  85.0
2018101716,14.6,  89.0
2018101717,15.1,  87.0
2018101718,15.0,  87.0
2018101719,14.7,  88.0
2018101720,14.1,  90.0
2018101721,13.6,  90.0
2018101722,13.2,  87.0
2018101723,13.1,  87.0
2018101800,13.3,  89.0
2018101801,13.2,  88.0
2018101802,12.6,  98.0
2018101803,12.5,  99.0
2018101804,12.5, 100.0
2018101805,12.4, 100.0
2018101806,12.3, 100.0
2018101807,12.9, 100.0
2018101808,13.1,  99.0
2018101809,13.1,  98.0
2018101810,13.3,  96.0
2018101811,13.4,  94.0
2018101812,13.3,  92.0
2018101813,14.0,  86.0
2018101814,13.9,  80.0
2018101815,13.3,  84.0
2018101816,13.1,  73.0
2018101817,12.5,  78.0
2018101818,12.4,  72.0
2018101819,12.0,  72.0
2018101820,11.9,  72.0
2018101821,11.7,  73.0
2018101822,11.5,  74.0
2018101823,11.3,  74.0
2018101900,11.0,  76.0
2018101901,10.8,  78.0
2018101902,10.5,  78.0
2018101903,10.5,  78.0
2018101904,10.3,  77.0
2018101905,10.2,  79.0
2018101906,10.1,  78.0
2018101907,10.4,  76.0
2018101908,10.7,  76.0
2018101909,11.3,  69.0
2018101910,11.5,  66.0
2018101911,11.6,  67.0
2018101912,12.2,  65.0
2018101913,11.7,  67.0
2018101914,11.6,  67.0
2018101915,11.4,  72.0
2018101916,11.0,  72.0
2018101917,11.4,  68.0
2018101918,11.6,  68.0
2018101919,11.4,  66.0
2018101920,10.6,  66.0
2018101921,9.5,  73.0
2018101922,8.9,  77.0
2018101923,9.1,  78.0
2018102000,8.7,  76.0
2018102001,11.6,  57.0
2018102002,10.9,  65.0
2018102003,11.6,  62.0
2018102004,11.0,  54.0
2018102005,8.9,  65.0
2018102006,9.0,  69.0
2018102007,9.3,  70.0
2018102008,10.0,  73.0
2018102009,10.5,  76.0
2018102010,11.4,  68.0
2018102011,11.6,  69.0
2018102012,11.7,  75.0
2018102013,13.1,  74.0
2018102014,12.6,  82.0
2018102015,12.6,  83.0
2018102016,12.4,  87.0
2018102017,12.1,  86.0
2018102018,12.4,  84.0
2018102019,12.2,  84.0
2018102020,11.8,  90.0
2018102021,11.7,  88.0
2018102022,12.1,  87.0
2018102023,11.7,  83.0
2018102100,11.3,  82.0
2018102101,10.3,  86.0
2018102102,11.3,  85.0
2018102103,9.7,  89.0
2018102104,9.3,  93.0
2018102105,8.5,  96.0
2018102106,8.3,  97.0
2018102107,8.4,  96.0
2018102108,10.4,  86.0
2018102109,11.6,  77.0
2018102110,12.2,  76.0
2018102111,12.9,  76.0
2018102112,13.7,  75.0
2018102113,14.3,  73.0
2018102114,15.4,  67.0
2018102115,15.1,  70.0
2018102116,14.2,  73.0
2018102117,14.1,  71.0
2018102118,13.8,  72.0
2018102119,13.7,  73.0
2018102120,13.7,  71.0
2018102121,13.5,  69.0
2018102122,13.5,  67.0
2018102123,13.4,  68.0
2018102200,13.2,  69.0
2018102201,12.8,  73.0
2018102202,12.5,  75.0
2018102203,12.6,  76.0
2018102204,11.1,  95.0
2018102205,11.9,  96.0
2018102206,12.0,  84.0
2018102207,11.7,  78.0
2018102208,11.4,  77.0
2018102209,11.2,  71.0
2018102210,11.5,  70.0
2018102211,11.7,  68.0
2018102212,11.5,  64.0
2018102213,11.8,  68.0
2018102214,11.6,  64.0
2018102215,11.5,  64.0
2018102216,11.2,  69.0
2018102217,11.1,  70.0
2018102218,11.1,  67.0
2018102219,10.9,  70.0
2018102220,10.3,  70.0
2018102221,10.4,  72.0
2018102222,9.7,  72.0
2018102223,8.2,  77.0
2018102300,8.6,  75.0
2018102301,9.0,  74.0
2018102302,9.3,  73.0
2018102303,9.9,  75.0
2018102304,10.1,  75.0
2018102305,10.7,  77.0
2018102306,10.0,  87.0
2018102307,10.3,  90.0
2018102308,10.8,  93.0
2018102309,11.3,  95.0
2018102310,12.0,  89.0
2018102311,12.1,  91.0
2018102312,12.6,  86.0
2018102313,12.5,  88.0
2018102314,12.7,  84.0
2018102315,12.0,  91.0
2018102316,12.5,  83.0
2018102317,12.4,  83.0
2018102318,12.5,  75.0
2018102319,12.3,  74.0
2018102320,12.2,  73.0
2018102321,12.1,  75.0
2018102322,11.9,  74.0
2018102323,11.6,  72.0
2018102400,11.5,  65.0
2018102401,11.0,  62.0
2018102402,10.8,  64.0
2018102403,10.4,  64.0
2018102404,10.2,  63.0
2018102405,10.0,  68.0
2018102406,9.7,  67.0
2018102407,9.7,  69.0
2018102408,9.7,  67.0
2018102409,9.8,  67.0
2018102410,10.0,  67.0
2018102411,10.2,  66.0
2018102412,10.4,  62.0
2018102413,10.6,  56.0
2018102414,10.4,  61.0
2018102415,10.4,  63.0
2018102416,10.8,  64.0
2018102417,10.8,  65.0
2018102418,10.9,  66.0
2018102419,11.1,  71.0
2018102420,11.2,  70.0
2018102421,9.5,  92.0
2018102422,9.4,  95.0
2018102423,10.7,  95.0
2018102500,11.6,  93.0
2018102501,12.0,  87.0
2018102502,12.1,  84.0
2018102503,12.3,  83.0
2018102504,12.1,  87.0
2018102505,11.8,  90.0
2018102506,11.5,  91.0
2018102507,11.2,  92.0
2018102508,11.9,  79.0
2018102509,12.0,  72.0
2018102510,12.0,  77.0
2018102511,11.6,  68.0
2018102512,11.7,  72.0
2018102513,11.6,  74.0
2018102514,11.5,  76.0
2018102515,11.6,  74.0
2018102516,11.4,  73.0
2018102517,11.2,  74.0
2018102518,11.3,  70.0
2018102519,11.2,  71.0
2018102520,11.1,  74.0
2018102521,10.9,  75.0
2018102522,10.9,  74.0
2018102523,10.7,  78.0
2018102600,10.5,  77.0
2018102601,10.5,  75.0
2018102602,10.6,  74.0
2018102603,10.5,  73.0
2018102604,9.6,  78.0
2018102605,9.0,  81.0
2018102606,8.4,  85.0
2018102607,8.7,  84.0
2018102608,9.3,  84.0
2018102609,9.6,  86.0
2018102610,9.4,  91.0
2018102611,10.0,  89.0
2018102612,11.2,  83.0
2018102613,11.7,  80.0
2018102614,12.0,  78.0
2018102615,11.0,  88.0
2018102616,10.7,  87.0
2018102617,10.3,  88.0
2018102618,10.2,  86.0
2018102619,8.1,  91.0
2018102620,8.3,  91.0
2018102621,8.5,  90.0
2018102622,8.4,  88.0
2018102623,8.4,  86.0
2018102700,7.6,  85.0
2018102701,7.1,  84.0
2018102702,7.3,  83.0
2018102703,7.3,  79.0
2018102704,7.5,  78.0
2018102705,8.2,  79.0
2018102706,8.1,  69.0
2018102707,7.6,  76.0
2018102708,7.2,  76.0
2018102709,7.8,  73.0
2018102710,8.0,  79.0
2018102711,8.3,  75.0
2018102712,7.8,  71.0
2018102713,7.5,  75.0
2018102714,7.1,  69.0
2018102715,6.6,  72.0
2018102716,6.4,  71.0
2018102717,6.6,  75.0
2018102718,6.5,  73.0
2018102719,6.6,  71.0
2018102720,6.4,  75.0
2018102721,6.5,  74.0
2018102722,6.7,  78.0
2018102723,5.2,  80.0
2018102800,5.0,  79.0
2018102801,5.7,  80.0
2018102802,6.1,  69.0
2018102803,5.9,  67.0
2018102804,5.6,  73.0
2018102805,5.9,  76.0
2018102806,4.3,  88.0
2018102807,4.4,  83.0
2018102808,4.9,  78.0
2018102809,6.0,  75.0
2018102810,6.8,  66.0
2018102811,6.7,  62.0
2018102812,6.8,  69.0
2018102813,6.9,  70.0
2018102814,7.1,  69.0
2018102815,7.1,  79.0
2018102816,6.2,  79.0
2018102817,5.6,  85.0
2018102818,6.0,  81.0
2018102819,6.2,  76.0
2018102820,6.7,  74.0
2018102821,6.5,  81.0
2018102822,5.3,  87.0
2018102823,5.6,  92.0
2018102900,6.1,  90.0
2018102901,6.0,  87.0
2018102902,6.0,  88.0
2018102903,6.0,  89.0
2018102904,6.2,  81.0
2018102905,5.8,  84.0
2018102906,5.9,  81.0
2018102907,6.2,  80.0
2018102908,6.8,  69.0
2018102909,7.3,  66.0
2018102910,7.8,  66.0
2018102911,7.3,  74.0
2018102912,7.1,  77.0
2018102913,7.3,  73.0
2018102914,6.9,  77.0
2018102915,6.8,  76.0
2018102916,6.6,  78.0
2018102917,6.4,  80.0
2018102918,6.3,  80.0
2018102919,6.2,  82.0
2018102920,5.8,  91.0
2018102921,5.5,  92.0
2018102922,5.7,  92.0
2018102923,6.2,  92.0
2018103000,6.6,  91.0
2018103001,7.0,  91.0
2018103002,7.5,  92.0
2018103003,8.1,  91.0
2018103004,8.7,  91.0
2018103005,9.4,  90.0
2018103006,10.3,  89.0
2018103007,10.9,  88.0
2018103008,11.8,  86.0
2018103009,12.8,  83.0
2018103010,16.1,  75.0
2018103011,18.3,  65.0
2018103012,18.9,  49.0
2018103013,17.6,  55.0
2018103014,15.8,  65.0
2018103015,14.2,  71.0
2018103016,14.0,  67.0
2018103017,12.9,  65.0
2018103018,12.3,  65.0
2018103019,7.0,  85.0
2018103020,6.1,  82.0
2018103021,7.2,  74.0
2018103022,8.1,  70.0
2018103023,8.7,  72.0
2018103100,8.2,  82.0
2018103101,8.2,  92.0
2018103102,9.1,  84.0
2018103103,9.6,  82.0
2018103104,9.9,  79.0
2018103105,9.7,  79.0
2018103106,9.6,  76.0
2018103107,9.9,  73.0
2018103108,9.9,  71.0
2018103109,9.9,  68.0
2018103110,10.2,  64.0
2018103111,10.6,  64.0
2018103112,11.5,  59.0
2018103113,11.5,  58.0
2018103114,11.8,  58.0
2018103115,10.9,  63.0
2018103116,9.8,  69.0
2018103117,9.0,  71.0
2018103118,8.9,  70.0
2018103119,8.8,  69.0
2018103120,8.4,  69.0
2018103121,7.9,  73.0
2018103122,7.7,  73.0
2018103123,7.7,  73.0
2018110100,7.3,  78.0
2018110101,7.5,  74.0
2018110102,7.4,  74.0
2018110103,7.8,  71.0
2018110104,7.3,  75.0
2018110105,6.4,  81.0
2018110106,5.9,  84.0
2018110107,5.9,  84.0
2018110108,6.9,  80.0
2018110109,9.2,  75.0
2018110110,10.0,  76.0
2018110111,10.5,  75.0
2018110112,11.0,  75.0
2018110113,11.0,  75.0
2018110114,10.9,  77.0
2018110115,10.2,  81.0
2018110116,9.6,  84.0
2018110117,9.3,  87.0
2018110118,9.3,  85.0
2018110119,9.3,  85.0
2018110120,8.6,  87.0
2018110121,8.2,  91.0
2018110122,8.0,  91.0
2018110123,7.5,  90.0
2018110200,7.3,  90.0
2018110201,7.3,  89.0
2018110202,7.5,  91.0
2018110203,7.6,  96.0
2018110204,8.0,  95.0
2018110205,7.4,  93.0
2018110206,6.9,  90.0
2018110207,7.8,  85.0
2018110208,8.3,  83.0
2018110209,10.0,  77.0
2018110210,11.4,  72.0
2018110211,12.2,  72.0
2018110212,12.2,  72.0
2018110213,12.4,  72.0
2018110214,12.8,  65.0
2018110215,12.1,  64.0
2018110216,10.7,  69.0
2018110217,10.3,  71.0
2018110218,9.4,  72.0
2018110219,8.5,  76.0
2018110220,7.6,  78.0
2018110221,6.8,  79.0
2018110222,6.4,  81.0
2018110223,6.3,  83.0
2018110300,6.2,  83.0
2018110301,5.9,  84.0
2018110302,5.4,  87.0
2018110303,5.4,  88.0
2018110304,5.2,  88.0
2018110305,5.4,  91.0
2018110306,4.9,  91.0
2018110307,4.2,  92.0
2018110308,4.6,  89.0
2018110309,6.6,  81.0
2018110310,8.5,  72.0
2018110311,9.9,  60.0
2018110312,10.6,  63.0
2018110313,10.6,  63.0
2018110314,10.3,  61.0
2018110315,9.2,  67.0
2018110316,8.3,  69.0
2018110317,7.3,  78.0
2018110318,6.4,  81.0
2018110319,5.2,  85.0
2018110320,4.9,  88.0
2018110321,4.7,  85.0
2018110322,4.1,  90.0
2018110323,3.6,  90.0
2018110400,3.5,  91.0
2018110401,3.9,  90.0
2018110402,3.9,  87.0
2018110403,4.2,  88.0
2018110404,4.3,  88.0
2018110405,4.5,  88.0
2018110406,4.6,  87.0
2018110407,5.6,  88.0
2018110408,6.7,  89.0
2018110409,7.4,  86.0
2018110410,7.8,  84.0
2018110411,8.8,  84.0
2018110412,9.4,  83.0
2018110413,9.1,  85.0
2018110414,9.0,  86.0
2018110415,9.1,  87.0
2018110416,8.9,  90.0
2018110417,8.8,  90.0
2018110418,9.0,  89.0
2018110419,9.1,  89.0
2018110420,9.3,  89.0
2018110421,9.5,  90.0
2018110422,9.6,  90.0
2018110423,9.5,  92.0
2018110500,9.6,  93.0
2018110501,9.5,  96.0
2018110502,9.5,  97.0
2018110503,9.5,  97.0
2018110504,9.6,  96.0
2018110505,9.7,  95.0
2018110506,9.8,  95.0
2018110507,10.0,  96.0
2018110508,10.1,  96.0
2018110509,10.3,  95.0
2018110510,10.6,  95.0
2018110511,10.8,  94.0
2018110512,10.9,  94.0
2018110513,10.7,  96.0
2018110514,10.6,  91.0
2018110515,11.0,  89.0
2018110516,11.0,  90.0
2018110517,10.4,  91.0
2018110518,9.8,  93.0
2018110519,9.6,  93.0
2018110520,9.2,  95.0
2018110521,9.6,  93.0
2018110522,9.9,  91.0
2018110523,9.8,  90.0
2018110600,9.4,  90.0
2018110601,9.7,  87.0
2018110602,9.2,  87.0
2018110603,9.1,  87.0
2018110604,8.8,  87.0
2018110605,8.6,  86.0
2018110606,8.8,  84.0
2018110607,8.6,  86.0
2018110608,8.9,  85.0
2018110609,10.7,  79.0
2018110610,12.3,  74.0
2018110611,13.2,  73.0
2018110612,14.0,  71.0
2018110613,14.8,  70.0
2018110614,14.8,  72.0
2018110615,13.7,  77.0
2018110616,12.2,  84.0
2018110617,11.6,  85.0
2018110618,11.3,  86.0
2018110619,10.7,  88.0
2018110620,10.2,  91.0
2018110621,10.0,  90.0
2018110622,9.8,  90.0
2018110623,9.0,  93.0
2018110700,8.8,  94.0
2018110701,8.6,  94.0
2018110702,8.4,  95.0
2018110703,8.5,  94.0
2018110704,8.9,  92.0
2018110705,8.7,  93.0
2018110706,8.6,  92.0
2018110707,8.1,  94.0
2018110708,8.7,  92.0
2018110709,9.6,  87.0
2018110710,11.0,  83.0
2018110711,11.6,  81.0
2018110712,12.1,  80.0
2018110713,12.4,  78.0
2018110714,11.9,  81.0
2018110715,11.4,  83.0
2018110716,10.7,  87.0
2018110717,10.5,  89.0
2018110718,10.3,  92.0
2018110719,10.0,  92.0
2018110720,9.8,  92.0
2018110721,9.2,  93.0
2018110722,9.0,  95.0
2018110723,8.6,  95.0
2018110800,8.9,  94.0
2018110801,8.5,  94.0
2018110802,8.1,  94.0
2018110803,8.4,  94.0
2018110804,8.2,  94.0
2018110805,7.7,  94.0
2018110806,7.6,  93.0
2018110807,7.6,  91.0
2018110808,9.1,  86.0
2018110809,9.9,  88.0
2018110810,11.1,  85.0
2018110811,12.6,  78.0
2018110812,12.4,  79.0
2018110813,12.5,  78.0
2018110814,12.2,  78.0
2018110815,11.8,  81.0
2018110816,11.4,  81.0
2018110817,11.1,  82.0
2018110818,10.6,  88.0
2018110819,9.9,  90.0
2018110820,9.5,  93.0
2018110821,8.6,  95.0
2018110822,8.2,  97.0
2018110823,7.7,  96.0
2018110900,7.7,  98.0
2018110901,6.8,  96.0
2018110902,6.7,  96.0
2018110903,6.6,  95.0
2018110904,6.6,  94.0
2018110905,6.9,  96.0
2018110906,6.7,  97.0
2018110907,7.0,  97.0
2018110908,7.5,  97.0
2018110909,7.9,  94.0
2018110910,8.6,  96.0
2018110911,9.1,  95.0
2018110912,9.4,  95.0
2018110913,9.7,  89.0
2018110914,10.1,  89.0
2018110915,9.8,  90.0
2018110916,9.6,  92.0
2018110917,9.7,  92.0
2018110918,9.7,  92.0
2018110919,9.7,  92.0
2018110920,10.0,  90.0
2018110921,9.9,  88.0
2018110922,9.9,  89.0
2018110923,9.8,  90.0
2018111000,9.6,  92.0
2018111001,9.5,  93.0
2018111002,9.5,  92.0
2018111003,9.4,  92.0
2018111004,9.1,  91.0
2018111005,9.1,  91.0
2018111006,8.9,  92.0
2018111007,8.6,  93.0
2018111008,8.7,  92.0
2018111009,9.2,  89.0
2018111010,9.8,  85.0
2018111011,10.8,  80.0
2018111012,11.4,  77.0
2018111013,11.8,  75.0
2018111014,11.9,  75.0
2018111015,11.6,  76.0
2018111016,11.2,  78.0
2018111017,11.1,  79.0
2018111018,10.9,  80.0
2018111019,10.7,  82.0
2018111020,10.7,  82.0
2018111021,10.9,  81.0
2018111022,11.1,  81.0
2018111023,11.4,  80.0
2018111100,11.3,  82.0
2018111101,11.2,  81.0
2018111102,11.1,  81.0
2018111103,11.1,  81.0
2018111104,10.9,  81.0
2018111105,11.0,  80.0
2018111106,10.8,  81.0
2018111107,10.7,  83.0
2018111108,10.8,  85.0
2018111109,11.2,  82.0
2018111110,12.0,  77.0
2018111111,13.9,  69.0
2018111112,13.7,  71.0
2018111113,13.3,  76.0
2018111114,13.1,  76.0
2018111115,12.8,  78.0
2018111116,12.1,  81.0
2018111117,11.4,  83.0
2018111118,10.9,  84.0
2018111119,11.2,  82.0
2018111120,11.3,  83.0
2018111121,11.6,  81.0
2018111122,11.2,  87.0
2018111123,11.3,  88.0
2018111200,11.5,  88.0
2018111201,11.2,  90.0
2018111202,11.2,  91.0
2018111203,11.3,  89.0
2018111204,11.4,  89.0
2018111205,11.0,  90.0
2018111206,10.9,  90.0
2018111207,10.7,  91.0
2018111208,10.9,  90.0
2018111209,11.1,  88.0
2018111210,11.3,  89.0
2018111211,11.0,  94.0
2018111212,11.0,  95.0
2018111213,11.0,  96.0
2018111214,11.4,  92.0
2018111215,11.5,  91.0
2018111216,11.9,  89.0
2018111217,12.6,  84.0
2018111218,12.9,  80.0
2018111219,13.4,  77.0
2018111220,13.2,  81.0
2018111221,12.5,  90.0
2018111222,11.2,  90.0
2018111223,11.2,  90.0
2018111300,11.2,  89.0
2018111301,11.2,  88.0
2018111302,11.0,  89.0
2018111303,10.8,  88.0
2018111304,10.4,  90.0
2018111305,10.1,  91.0
2018111306,9.8,  92.0
2018111307,9.7,  91.0
2018111308,9.8,  90.0
2018111309,10.0,  89.0
2018111310,10.4,  87.0
2018111311,10.8,  86.0
2018111312,11.4,  84.0
2018111313,11.8,  83.0
2018111314,12.1,  75.0
2018111315,10.6,  84.0
2018111316,10.2,  86.0
2018111317,9.7,  86.0
2018111318,9.6,  84.0
2018111319,9.7,  85.0
2018111320,9.8,  84.0
2018111321,9.8,  86.0
2018111322,10.1,  82.0
2018111323,10.3,  82.0
2018111400,10.3,  82.0
2018111401,9.9,  83.0
2018111402,10.0,  84.0
2018111403,9.8,  88.0
2018111404,9.8,  85.0
2018111405,9.9,  85.0
2018111406,9.6,  87.0
2018111407,9.3,  87.0
2018111408,9.2,  88.0
2018111409,8.8,  88.0
2018111410,9.1,  88.0
2018111411,9.4,  87.0
2018111412,9.6,  84.0
2018111413,9.6,  85.0
2018111414,9.9,  84.0
2018111415,9.6,  86.0
2018111416,9.2,  87.0
2018111417,9.1,  88.0
2018111418,9.0,  89.0
2018111419,9.0,  90.0
2018111420,9.0,  90.0
2018111421,8.9,  91.0
2018111422,9.1,  90.0
